Mean Chronology  (Calibrated BP - 1950) ,Wild Terrestrial Fauna ,Avian Fauna ,Aquatic Fauna,Indet. Bones,Bovids,Cattle (Bos taurus/indicus),Sheep/Goat (Ovis/Capra Indet.),Iron Smelting,Iron Use,Ceramics,coastalforestmosaic,drycoastalwoodedgrassland,drynorthernwoodedgrassland,drysouthernwoodedgrassland,forest/wood/grasslandmosaic,montaneforest,comoros,kenya,madagascar,rwanda,tanzania
1470.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1475.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1562.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1608.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1193.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
846.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
863.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
846.5,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
845.0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
830.0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1456.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1267.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1506.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1617.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2029.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1306.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2161.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1536.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1589.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1531.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1095.5,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
875.5,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
953.0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
847.0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
952.5,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
809.5,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1307.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
658.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1152.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1567.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1585.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1711.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1697.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1100.0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
762.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1073.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
494.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1504.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1087.0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
524.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
528.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
409.5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1076.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1071.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1116.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1182.5,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
397.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
578.0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
487.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1069.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
859.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
720.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1067.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
613.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
997.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
787.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1132.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1070.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1067.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1008.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
929.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
869.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1069.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1067.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
997.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1048.5,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1352.5,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1117.0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
588.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
588.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
594.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
599.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2966.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4097.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
477.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
484.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
488.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
330.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
330.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
333.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
335.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
336.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
402.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
782.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4844.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4671.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4226.5,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4673.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4795.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4701.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4943.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4751.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4847.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4842.5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4743.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4709.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4701.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4667.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5056.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4946.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4743.5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4641.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4299.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4756.5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4165.5,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4684.0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5133.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3615.5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3346.5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1240.5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1213.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
435.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2350.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2650.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2608.5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2644.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2950.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2312.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2565.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2972.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2773.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3489.5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3640.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3336.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3265.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3174.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4477.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5061.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5126.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5532.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
586.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1230.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1450.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4106.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4729.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4527.0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4362.5,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4404.0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4686.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4684.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4724.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4685.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4366.5,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4684.5,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2589.0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3979.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5154.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3671.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5239.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3306.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4139.0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1279.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
839.0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4239.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
842.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3426.5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4428.5,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3670.5,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4855.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5238.5,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5797.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2803.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
590.5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
474.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
217.5,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
143.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
225.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1349.0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
405.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
143.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2057.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1314.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1175.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1328.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1344.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1622.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1608.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1624.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1622.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1712.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4251.5,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4111.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4079.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1913.5,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1866.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1437.5,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3515.5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3442.5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3021.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3010.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
301.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
303.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3164.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
298.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3725.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3613.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1804.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1570.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1645.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1913.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3161.5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3362.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2617.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1920.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2474.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2096.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1942.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1940.0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3849.5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
720.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
725.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
725.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
736.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
796.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
702.5,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
760.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
854.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
858.5,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1613.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
2232.5,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
839.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
154.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
217.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
814.0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
819.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
855.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
858.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
861.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
860.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
863.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
882.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
882.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
934.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
2232.0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
2243.5,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
2247.0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
4530.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
276.5,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
742.5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1155.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1930.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
491.0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
479.0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
398.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2286.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
985.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1037.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1005.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
921.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1020.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
925.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1215.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1836.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
394.5,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1100.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1124.5,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
602.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1015.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2037.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1926.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1972.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1587.5,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2344.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2552.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4474.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3816.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1244.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1132.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2551.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1981.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2706.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2413.5,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1978.0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2752.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2279.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2542.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2923.5,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1746.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1719.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
807.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2014.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2407.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1961.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
229.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
