,Mean Chronology  (Calibrated BP - 1950) ,Wild Terrestrial Fauna ,Avian Fauna ,Aquatic Fauna,Indet. Bones,Bovids,Cattle (Bos taurus/indicus),Sheep/Goat (Ovis/Capra Indet.),Iron Smelting,Iron Use,Ceramics,coastalforestmosaic,drycoastalwoodedgrassland,drynorthernwoodedgrassland,drysouthernwoodedgrassland,forest/wood/grasslandmosaic,montaneforest,comoros,kenya,madagascar,rwanda,tanzania
0,1470.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,1475.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,1562.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3,1608.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4,1193.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5,846.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6,863.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7,846.5,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
8,845.0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
9,830.0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
10,1456.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
11,1267.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12,1506.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
13,1617.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
14,2029.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
15,1306.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
16,2161.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
17,1536.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
18,1589.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
19,1531.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20,1095.5,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
21,875.5,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
22,953.0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
23,847.0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
24,952.5,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
25,809.5,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
26,1307.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
27,658.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
28,1152.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
29,1567.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
30,1585.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
31,1711.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
32,1697.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
33,1100.0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
34,762.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
35,1073.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
36,494.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
37,1504.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
38,1087.0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
39,524.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
40,528.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41,409.5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42,1076.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
43,1071.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
44,1116.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
45,1182.5,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
46,397.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47,578.0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
48,487.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49,1069.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
50,859.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
51,720.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
52,1067.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
53,613.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
54,997.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
55,787.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
56,1132.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
57,1070.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
58,1067.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
59,1008.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
60,929.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
61,869.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
62,1069.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
63,1067.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
64,997.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
65,1048.5,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
66,1352.5,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
67,1117.0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
68,588.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
69,588.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
70,594.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
71,599.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
72,2966.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
73,4097.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
74,473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
75,473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
76,473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
77,473.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
78,477.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
79,484.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
80,488.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
81,330.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
82,330.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
83,333.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
84,335.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
85,336.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
86,402.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
87,782.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
88,4844.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
89,4671.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
90,4226.5,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
91,4673.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
92,4795.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
93,4701.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
94,4943.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
95,4751.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
96,4847.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
97,4842.5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
98,4743.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
99,4709.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
100,4701.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
101,4667.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
102,5056.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
103,4946.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
104,4743.5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
105,4641.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
106,4299.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107,4756.5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
108,4165.5,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
109,4684.0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
110,5133.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
111,3615.5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
112,3346.5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113,1240.5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
114,1213.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
115,435.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
116,2350.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
117,2650.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
118,2608.5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
119,2644.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
120,2950.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
121,2312.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
122,2565.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
123,2972.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
124,2773.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
125,3489.5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
126,3640.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
127,3336.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
128,3265.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
129,3174.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
130,4477.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
131,5061.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
132,5126.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
133,5532.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
134,586.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
135,1230.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
136,1450.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
137,4106.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
138,4729.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
139,4527.0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
140,4362.5,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
141,4404.0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
142,4686.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
143,4684.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
144,4724.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
145,4685.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
146,4366.5,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
147,4684.5,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
148,2589.0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
149,3979.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
150,5154.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
151,3671.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
152,5239.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
153,3306.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
154,4139.0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
155,1279.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
156,839.0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
157,4239.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
158,842.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
159,3426.5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
160,4428.5,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
161,3670.5,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
162,4855.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
163,5238.5,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
164,5797.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
165,2803.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
166,590.5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
167,474.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
168,217.5,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
169,143.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
170,225.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
171,1349.0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
172,405.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
173,143.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
174,3434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
175,1365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
176,2057.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
177,1314.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
178,1175.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
179,1328.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
180,1344.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
181,1622.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
182,1608.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
183,1624.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
184,1622.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
185,1712.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
186,4251.5,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
187,4111.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
188,4079.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
189,1913.5,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
190,1866.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
191,1437.5,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
192,3515.5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
193,3442.5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
194,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
195,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
196,3021.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
197,3010.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
198,301.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
199,303.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
200,3164.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
201,298.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
202,3725.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
203,3613.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
204,1804.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
205,1570.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
206,1645.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
207,1913.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
208,3161.5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
209,3362.5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
210,2617.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
211,1920.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
212,2474.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
213,2096.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
214,1942.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
215,1940.0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
216,3849.5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
217,720.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
218,725.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
219,725.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
220,736.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
221,796.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
222,702.5,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
223,760.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
224,854.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
225,858.5,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
226,1613.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
227,2232.5,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
228,839.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
229,154.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
230,217.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
231,814.0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
232,819.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
233,855.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
234,858.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
235,861.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
236,860.5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
237,863.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
238,882.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
239,882.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
240,934.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
241,2232.0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
242,2243.5,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
243,2247.0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
244,4530.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
245,276.5,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
246,742.5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
247,1155.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
248,1930.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
249,491.0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
250,479.0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
251,398.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
252,2286.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
253,985.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
254,1037.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
255,1005.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
256,921.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
257,1020.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
258,925.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
259,1215.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
260,1836.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
261,394.5,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
262,1100.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
263,1124.5,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
264,602.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
265,1015.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
266,2037.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
267,1926.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
268,1972.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
269,1587.5,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
270,2344.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
271,2552.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
272,4474.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
273,3816.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
274,1244.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
275,1132.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
276,2551.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
277,3015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
278,1981.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
279,2706.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
280,2413.5,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
281,1978.0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
282,2752.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
